size,method,memory,filter_type,gene_id,memory_log,memory_log10,size_log,size_log10
1000,AnnSql On-Disk,34.4453125,Filter1,3264,3.5393729214383205,1.5371301291784543,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,3264,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,233.42578125,Filter2,3264,5.452864173263821,2.3681488210164146,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,3264,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.3203125,Filter2,3264,3.5357373800561622,1.535551233617452,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,3264,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,233.17578125,Filter3,3264,5.451792595095146,2.367683440530831,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,3264,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.375,Filter3,3264,3.5373295559867355,1.536242706838319,6.907755278982137,3.0
1000,AnnData Backed,7.2578125,Filter3,3264,1.9820784748942213,0.8608057443457734,6.907755278982137,3.0
1000,AnnSql In-Memory,231.17578125,Filter4,3264,5.443178378932416,2.363942333985436,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,3264,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.0,Filter4,3264,3.4965075614664802,1.5185139398778875,6.907755278982137,3.0
1000,AnnData Backed,7.26171875,Filter4,3264,1.9826165432418816,0.861039424460049,6.907755278982137,3.0
1000,AnnSql In-Memory,233.05078125,Filter5,3264,5.4512563750980485,2.3674505631450056,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,3264,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.4453125,Filter5,3264,3.5393729214383205,1.5371301291784543,6.907755278982137,3.0
1000,AnnData Backed,7.6328125,Filter5,3264,2.0324563881231654,0.8826845940709047,6.907755278982137,3.0
1000,AnnSql In-Memory,233.05078125,Filter6,3264,5.4512563750980485,2.3674505631450056,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,3264,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.90625,Filter6,3264,3.493662609334249,1.5172783928655806,6.907755278982137,3.0
1000,AnnData Backed,6.96875,Filter6,3264,1.9414358686603923,0.8431548847282547,6.907755278982137,3.0
1000,AnnSql In-Memory,233.30078125,Filter1,4859,5.452328527714448,2.367916193110066,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.7265625,Filter1,4859,3.488187057027418,1.5149003907133511,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,4859,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter2,4859,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.89453125,Filter2,4859,3.4933064205504296,1.517123702042252,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,4859,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.17578125,Filter3,4859,5.460333239846757,2.3713925954183517,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.66015625,Filter3,4859,3.4861558716704955,1.514018258121117,6.907755278982137,3.0
1000,AnnData Backed,7.3828125,Filter3,4859,1.9991546635741255,0.8682218388613946,6.907755278982137,3.0
1000,AnnSql In-Memory,235.80078125,Filter4,4859,5.462987301286925,2.372545239656449,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.2265625,Filter4,4859,3.4727910348491644,1.5082139832380754,6.907755278982137,3.0
1000,AnnData Backed,7.19140625,Filter4,4859,1.9728867367535154,0.8568138231921651,6.907755278982137,3.0
1000,AnnSql In-Memory,233.05078125,Filter5,4859,5.4512563750980485,2.3674505631450056,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.9453125,Filter5,4859,3.494848989826943,1.517793631366995,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter5,4859,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.05078125,Filter6,4859,5.459801581225518,2.3711616990128914,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,4859,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.86328125,Filter6,4859,3.492355963071251,1.516710923603761,6.907755278982137,3.0
1000,AnnData Backed,6.92578125,Filter6,4859,1.9352508615946453,0.8404687702890682,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter1,9225,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.3515625,Filter1,9225,3.507104622838345,1.5231161851560784,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,9225,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter2,9225,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.13671875,Filter2,9225,3.5303736011479816,1.53322177403548,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,9225,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,245.55078125,Filter3,9225,5.503503774113261,2.39014132023111,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.1953125,Filter3,9225,3.4718208674192,1.5077926448767198,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter3,9225,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter4,9225,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.25,Filter4,9225,3.5040547671018634,1.5217916496391235,6.907755278982137,3.0
1000,AnnData Backed,7.140625,Filter4,9225,1.965800307534533,0.8537362260859631,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter5,9225,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.8203125,Filter5,9225,3.4910476072497647,1.5161427118901236,6.907755278982137,3.0
1000,AnnData Backed,7.0390625,Filter5,9225,1.9514749936887208,0.8475148213311946,6.907755278982137,3.0
1000,AnnSql In-Memory,245.17578125,Filter6,9225,5.501975427772746,2.3894775678489872,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,9225,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.203125,Filter6,9225,3.532317014163191,1.5340657875840444,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter6,9225,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,234.55078125,Filter1,7891,5.457672115615221,2.370236883848937,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.4375,Filter1,7891,3.4793151609261073,1.511047375192533,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,7891,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,246.80078125,Filter2,7891,5.508581457544861,2.3923465301263054,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.93359375,Filter2,7891,3.524405489780358,1.5306298562011371,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,7891,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,234.80078125,Filter3,7891,5.458737415248236,2.3706995376011286,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.765625,Filter3,7891,3.519443273147214,1.528474792899354,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter3,7891,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,231.55078125,Filter4,7891,5.444799206922364,2.364646250637585,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.41015625,Filter4,7891,3.508859933101219,1.5238785067172729,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter4,7891,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter5,7891,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.51953125,Filter5,7891,3.5121282913275587,1.5252979366598551,6.907755278982137,3.0
1000,AnnData Backed,6.98046875,Filter5,7891,1.9431160706798656,0.8438845871937947,6.907755278982137,3.0
1000,AnnSql In-Memory,244.80078125,Filter6,7891,5.500444742013798,2.388812799470348,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,7891,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.2734375,Filter6,7891,3.534370637246597,1.5349576647570768,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter6,7891,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter1,4373,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.328125,Filter1,4373,3.4759375943858712,1.5095805166818475,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,4373,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.67578125,Filter2,4373,5.449645987753899,2.3667511808077144,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.0,Filter2,4373,3.5263605246161616,1.5314789170422551,6.907755278982137,3.0
1000,AnnData Backed,0.125,Filter2,4373,-2.0794415416798357,-0.9030899869919435,6.907755278982137,3.0
1000,AnnSql In-Memory,230.80078125,Filter3,4373,5.441554919593553,2.3632372745529735,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.25,Filter3,4373,3.5336865647082343,1.5346605758284444,6.907755278982137,3.0
1000,AnnData Backed,6.68359375,Filter3,4373,1.899655829412631,0.8250100442292507,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter4,4373,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.265625,Filter4,4373,3.5045245815338077,1.5219956874544354,6.907755278982137,3.0
1000,AnnData Backed,6.75390625,Filter4,4373,1.910121041203728,0.8295550279620729,6.907755278982137,3.0
1000,AnnSql In-Memory,235.67578125,Filter5,4373,5.46245705222315,2.372314955414017,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.375,Filter5,4373,3.5078071167204135,1.5234212743726316,6.907755278982137,3.0
1000,AnnData Backed,7.1640625,Filter5,4373,1.9690772083368477,0.8551593660221527,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter6,4373,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,4373,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.20703125,Filter6,4373,3.5324312150426618,1.5341153843958273,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter6,4373,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter1,5874,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.203125,Filter1,5874,3.5026439979988453,1.5211789604024433,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,5874,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter2,5874,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.00390625,Filter2,5874,3.4966259256732823,1.5185653447997565,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,5874,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter3,5874,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.125,Filter3,5874,3.5002882843063863,1.5201558869448644,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter3,5874,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter4,5874,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.8671875,Filter4,5874,3.522446625295025,1.5297791321643608,6.907755278982137,3.0
1000,AnnData Backed,6.71875,Filter4,5874,1.9049021253279363,0.8272884815956993,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter5,5874,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.34765625,Filter5,5874,3.4765415685541377,1.5098428193303377,6.907755278982137,3.0
1000,AnnData Backed,6.53125,Filter5,5874,1.8765983491650844,0.814996307791148,6.907755278982137,3.0
1000,AnnSql In-Memory,233.05078125,Filter6,5874,5.4512563750980485,2.3674505631450056,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,5874,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.84765625,Filter6,5874,3.4918803953533355,1.516504387168099,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter6,5874,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.05078125,Filter1,6744,5.459801581225518,2.3711616990128914,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.15234375,Filter1,6744,3.5308312147013283,1.5334205130765428,6.907755278982137,3.0
1000,AnnData Backed,6.453125,Filter1,6744,1.864564509601361,0.8097700776725139,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter2,6744,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.125,Filter2,6744,3.530030253505124,1.5330726600488125,6.907755278982137,3.0
1000,AnnData Backed,6.20703125,Filter2,6744,1.8256827220571534,0.79288393189553,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter3,6744,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.16796875,Filter3,6744,3.501584613519801,1.5207188755689802,6.907755278982137,3.0
1000,AnnData Backed,6.0234375,Filter3,6744,1.7956581096437123,0.7798444084030887,6.907755278982137,3.0
1000,AnnSql In-Memory,232.67578125,Filter4,6744,5.449645987753899,2.3667511808077144,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.875,Filter4,6744,3.522677279199865,1.529879303882462,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter4,6744,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter5,6744,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,33.515625,Filter5,6744,3.5120117480024455,1.525247322536856,6.907755278982137,3.0
1000,AnnData Backed,6.17578125,Filter5,6744,1.8206353927299095,0.7906919046203595,6.907755278982137,3.0
1000,AnnSql In-Memory,232.80078125,Filter6,6744,5.450183071736531,2.3669844334176906,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,6744,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.91015625,Filter6,6744,3.493781310741,1.5173299442315267,6.907755278982137,3.0
1000,AnnData Backed,6.19140625,Filter6,6744,1.8231622418318185,0.7917893012419207,6.907755278982137,3.0
1000,AnnSql In-Memory,235.55078125,Filter1,3468,5.461926521846133,2.3720845489987963,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.828125,Filter1,3468,3.550425250026197,1.5419300944963505,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,3468,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.67578125,Filter2,3468,5.46245705222315,2.372314955414017,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.62890625,Filter2,3468,3.485198590276344,1.5136025160940083,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,3468,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.42578125,Filter3,3468,5.461395709857224,2.371854020281085,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.34765625,Filter3,3468,3.4765415685541377,1.5098428193303377,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter3,3468,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.30078125,Filter4,3468,5.460864615957299,2.3716233691309756,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.08984375,Filter4,3468,3.528999502683749,1.532625010654872,6.907755278982137,3.0
1000,AnnData Backed,6.45703125,Filter4,3468,1.8651696533414617,0.810032888259598,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter5,3468,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter5,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.91015625,Filter5,3468,3.493781310741,1.5173299442315267,6.907755278982137,3.0
1000,AnnData Backed,6.32421875,Filter5,3468,1.8443865091980727,0.8010068834415242,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter6,3468,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter6,3468,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.31640625,Filter6,3468,3.535623556141635,1.5355018005194643,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter6,3468,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,248.55078125,Filter1,705,5.51564717576648,2.3954151325606374,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter1,705,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.39453125,Filter1,705,3.477989619971641,1.5104717000704717,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter1,705,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,232.92578125,Filter2,705,5.450719867414796,2.3672175608186703,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter2,705,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.2265625,Filter2,705,3.4727910348491644,1.5082139832380754,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter2,705,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,235.55078125,Filter3,705,5.461926521846133,2.3720845489987963,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter3,705,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,32.5,Filter3,705,3.481240089335692,1.5118833609788744,6.907755278982137,3.0
1000,AnnData Backed,6.25390625,Filter3,705,1.8332062685171522,0.7961513666074502,6.907755278982137,3.0
1000,AnnSql In-Memory,235.30078125,Filter4,705,5.460864615957299,2.3716233691309756,6.907755278982137,3.0
1000,AnnData Not-Backed,74.625,Filter4,705,4.312475571712766,1.8728843441374254,6.907755278982137,3.0
1000,AnnSql On-Disk,34.2890625,Filter4,705,3.534826425768617,1.535155611197105,6.907755278982137,3.0
1000,AnnData Backed,0.0,Filter4,705,-inf,-inf,6.907755278982137,3.0
1000,AnnSql In-Memory,233.05078125,Filter5,705,5.4512563750980485,2.3674505631450056,6.907755278982137,3.0
