size,method,runtime,filter_type,runtime_log,runtime_log10,size_log,size_log10
1000,AnnSql In-Memory,0.0048260688781738,Filter1,-5.333723039569956,-2.3164064840854715,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0013980865478515,Filter1,-6.572650728752354,-2.8544659429745343,6.907755278982137,3.0
1000,AnnSql On-Disk,0.0247368812561035,Filter1,-3.69945998075218,-1.606655055662582,6.907755278982137,3.0
1000,AnnData Backed,0.025369644165039,Filter1,-3.6742019312856673,-1.595685624155636,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0172715187072753,Filter2,-4.058696451646805,-1.7626694726705159,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0042808055877685,Filter2,-5.453614065658626,-2.3684744951454997,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1505768299102783,Filter2,-1.8932818273101368,-0.8222418502884977,6.907755278982137,3.0
1000,AnnData Backed,0.0270674228668212,Filter2,-3.6094243824435304,-1.5675530921422778,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0175015926361084,Filter3,-4.045463394416003,-1.7569224289364682,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0024137496948242,Filter3,-6.02657385065379,-2.617307768121373,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1365737915039062,Filter3,-1.990890213328879,-0.8646326337239201,6.907755278982137,3.0
1000,AnnData Backed,0.0364458560943603,Filter3,-3.3119275143878943,-1.4383518439622152,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0210556983947753,Filter4,-3.8605840478981595,-1.6766303489258898,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0024023056030273,Filter4,-6.031326334846314,-2.619371745781519,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1406764984130859,Filter4,-1.9612923621248117,-0.8517784502698,6.907755278982137,3.0
1000,AnnData Backed,0.0444159507751464,Filter4,-3.1141566223669095,-1.3524610368764176,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0168449878692626,Filter5,-4.08370212226264,-1.773529297435263,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0029158592224121,Filter5,-5.837590743637582,-2.535233447571302,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1396465301513672,Filter5,-1.9686408336496033,-0.8549698509034402,6.907755278982137,3.0
1000,AnnData Backed,0.0391714572906494,Filter5,-3.239806927741942,-1.4070302711502527,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0184082984924316,Filter6,-3.9949537110159374,-1.73498635215314,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0026812553405761,Filter6,-5.921470183466677,-2.571661825434214,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1462202072143554,Filter6,-1.9226415249769824,-0.8349926049755565,6.907755278982137,3.0
1000,AnnData Backed,0.0135042667388916,Filter6,-4.304749588739818,-1.8695289923649956,6.907755278982137,3.0
5000,AnnSql In-Memory,0.0092105865478515,Filter1,-4.687401744765426,-2.0357127122152994,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0015742778778076,Filter1,-6.453958602124236,-2.8029186073345804,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.0193302631378173,Filter1,-3.94608337293074,-1.7137622339939922,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.0993175506591796,Filter1,-2.30943297974997,-1.0029739994307965,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0143268108367919,Filter2,-4.245622613425191,-1.8438504732542231,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0019056797027587,Filter2,-6.262916534692825,-2.7199500916377297,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1491134166717529,Filter2,-1.9030480768751357,-0.8264832785834668,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1101925373077392,Filter2,-2.205526104086891,-0.9578478166985138,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.013946533203125,Filter3,-4.272524317504975,-1.8555337348898677,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0027225017547607,Filter3,-5.906204058617164,-2.5650318316520244,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1492125988006591,Filter3,-1.9023831524138655,-0.8261945055590546,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1506252288818359,Filter3,-1.8929604551909138,-0.8221022801504816,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0141746997833251,Filter4,-4.256296608899477,-1.848486130588566,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.002835988998413,Filter4,-5.865364549581769,-2.5472954582343146,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1568174362182617,Filter4,-1.8526729768765657,-0.8046056506287633,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1859223842620849,Filter4,-1.6824259812717048,-0.7306683198769651,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0138711929321289,Filter5,-4.277941040269605,-1.8578861876965462,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.006049633026123,Filter5,-5.107757665618261,-2.2182709690770457,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1614432334899902,Filter5,-1.823601693526437,-0.7919801526879566,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1800639629364013,Filter5,-1.7144431415669854,-0.7445731959194173,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0195002555847167,Filter6,-3.937327706589782,-1.709959696416728,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0020360946655273,Filter6,-6.196721685536203,-2.6912020339185907,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1499931812286377,Filter6,-1.8971654443948978,-0.8239284837582347,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.065803050994873,Filter6,-2.721089074022577,-1.1817539696152344,8.517193191416238,3.6989700043360187
10000,AnnSql In-Memory,0.0060305595397949,Filter1,-5.110915479878878,-2.2196423903853075,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0023732185363769,Filter1,-6.04350821290032,-2.6246622681995917,9.210340371976184,4.0
10000,AnnSql On-Disk,0.0224239826202392,Filter1,-3.797624240171716,-1.649287251848606,9.210340371976184,4.0
10000,AnnData Backed,0.3032989501953125,Filter1,-1.193036325568526,-0.5181290929045422,9.210340371976184,4.0
10000,AnnSql In-Memory,0.0076448917388916,Filter2,-4.873717600735834,-2.1166286603543285,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0036230087280273,Filter2,-5.620450458011293,-2.440930619724909,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1375684738159179,Filter2,-1.9836334944435774,-0.8614810807553105,9.210340371976184,4.0
10000,AnnData Backed,0.2166202068328857,Filter2,-1.5296096577560299,-0.6643010338293653,9.210340371976184,4.0
