size,method,runtime,filter_type,runtime_log,runtime_log10,size_log,size_log10
5000,AnnSql In-Memory,0.0084419250488281,Filter1,-4.774544910027969,-2.073558508024405,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0015199184417724,Filter1,-6.48909860229221,-2.818179715501611,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.0226044654846191,Filter1,-3.789607804406794,-1.645805758031368,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1001124382019043,Filter1,-2.3014613426190365,-0.9995119614130968,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0140860080718994,Filter2,-4.262573309614968,-1.8512120670738619,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0028045177459716,Filter2,-5.876523681358384,-2.5521418075877293,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1454684734344482,Filter2,-1.9277958932750079,-0.837231118685086,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1122932434082031,Filter2,-2.1866415846024956,-0.9496463740930464,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0140299797058105,Filter3,-4.266558831354167,-1.8529429571727014,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0030405521392822,Filter3,-5.795716155291906,-2.5170475449208047,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1438188552856445,Filter3,-1.9392007206939044,-0.8421841723001717,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.145512580871582,Filter3,-1.9274927296372457,-0.8370994563900923,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0124766826629638,Filter4,-4.383893763637713,-1.903900870797937,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.0032260417938232,Filter4,-5.736499344055166,-2.491330010564782,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1435465812683105,Filter4,-1.941095688314749,-0.8430071462812898,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1903939247131347,Filter4,-1.6586600651531942,-0.7203469136493205,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0140361785888671,Filter5,-4.266117097712368,-1.8527511146895972,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.002610445022583,Filter5,-5.948234565445375,-2.5832854488391135,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1438782215118408,Filter5,-1.9387880211440882,-0.8420049391630027,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.1932332515716552,Filter5,-1.6438572624287382,-0.7139181381093866,8.517193191416238,3.6989700043360187
5000,AnnSql In-Memory,0.0169594287872314,Filter6,-4.076931329183712,-1.7705887793629762,8.517193191416238,3.6989700043360187
5000,AnnData Not-Backed,0.002612829208374,Filter6,-5.947321656855413,-2.582888977676011,8.517193191416238,3.6989700043360187
5000,AnnSql On-Disk,0.1432349681854248,Filter6,-1.9432688630264197,-0.8439509440667802,8.517193191416238,3.6989700043360187
5000,AnnData Backed,0.048497200012207,Filter6,-3.026249214412311,-1.3142833346833174,8.517193191416238,3.6989700043360187
10000,AnnSql In-Memory,0.0068707466125488,Filter1,-4.9804825014259215,-2.162996067584982,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0020265579223632,Filter1,-6.201416529840429,-2.6932409788933107,9.210340371976184,4.0
10000,AnnSql On-Disk,0.0195579528808593,Filter1,-3.9343732782953187,-1.708676604511264,9.210340371976184,4.0
10000,AnnData Backed,0.2890870571136474,Filter1,-1.2410274005447037,-0.5389713519473014,9.210340371976184,4.0
10000,AnnSql In-Memory,0.0133082866668701,Filter2,-4.31936838011486,-1.8758778527912714,9.210340371976184,4.0
10000,AnnData Not-Backed,0.002148151397705,Filter2,-6.14314762171645,-2.667935113628539,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1486482620239257,Filter2,-1.906172421339136,-0.8278401641437472,9.210340371976184,4.0
10000,AnnData Backed,0.239358901977539,Filter2,-1.4297911715330045,-0.6209504160707696,9.210340371976184,4.0
10000,AnnSql In-Memory,0.0149316787719726,Filter3,-4.204270230887387,-1.8258913617045027,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0045478343963623,Filter3,-5.39310411616614,-2.3421953579806685,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1512844562530517,Filter3,-1.8885933980783978,-0.8202056913443596,9.210340371976184,4.0
10000,AnnData Backed,0.280724287033081,Filter3,-1.270382276261087,-0.5517200124878825,9.210340371976184,4.0
10000,AnnSql In-Memory,0.013310432434082,Filter4,-4.319207157690264,-1.8758078347819103,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0045394897460937,Filter4,-5.394940663973451,-2.3429929605591355,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1532356739044189,Filter4,-1.8757781903990163,-0.81464011736476,9.210340371976184,4.0
10000,AnnData Backed,0.3372771739959717,Filter4,-1.0868502119113066,-0.47201304968846036,9.210340371976184,4.0
10000,AnnSql In-Memory,0.0109157562255859,Filter5,-4.517548008229862,-1.9619461717072553,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0042383670806884,Filter5,-5.463577206396129,-2.372801432190223,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1486687660217285,Filter5,-1.9060344945074972,-0.82778026328186,9.210340371976184,4.0
10000,AnnData Backed,0.3248400688171386,Filter5,-1.1244223137186125,-0.4883304061768805,9.210340371976184,4.0
10000,AnnSql In-Memory,0.0167901515960693,Filter6,-4.08696277898352,-1.774945382656522,9.210340371976184,4.0
10000,AnnData Not-Backed,0.0018227100372314,Filter6,-6.307430853955659,-2.7392824148592583,9.210340371976184,4.0
10000,AnnSql On-Disk,0.1487722396850586,Filter6,-1.9053387352441882,-0.8274780988730718,9.210340371976184,4.0
10000,AnnData Backed,0.0860733985900878,Filter6,-2.452554874750978,-1.0651310486692707,9.210340371976184,4.0
15000,AnnSql In-Memory,0.008054494857788,Filter1,-4.821524975953673,-2.0939616914153887,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0026686191558837,Filter1,-5.926194110429563,-2.5737134008471094,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.0237531661987304,Filter1,-3.7400394437562055,-1.6242784925238274,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.6863112449645996,Filter1,-0.3764240442905165,-0.1634788852910766,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0091230869293212,Filter2,-4.696947053074785,-2.0398581869421193,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0043046474456787,Filter2,-5.448060038607241,-2.366062411844742,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1361773014068603,Filter2,-1.9937975554927314,-0.8658952763826858,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.3891808986663818,Filter2,-0.9437110083269302,-0.4098484834277395,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0121505260467529,Filter3,-4.41038281410378,-1.915404919246207,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0037698745727539,Filter3,-5.5807135479022225,-2.423673098936654,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.164846658706665,Filter3,-1.8027395783585265,-0.782919851189703,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.3347518444061279,Filter3,-1.0943657846243078,-0.47527702144605943,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0077929496765136,Filter4,-4.854535841665803,-2.1082981282370166,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0038707256317138,Filter4,-5.554313287781868,-2.4122076116455737,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1220743656158447,Filter4,-2.103124865723364,-0.9133755239371744,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.4167737960815429,Filter4,-0.8752116598054618,-0.38009959435089813,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0093836784362792,Filter5,-4.668783435451772,-2.0276268832180113,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0041902065277099,Filter5,-5.475005255639946,-2.377764570915731,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1312727928161621,Filter5,-2.030477733035767,-0.8818252750848578,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.3950161933898926,Filter5,-0.9288285189975464,-0.40338510043500414,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0129294395446777,Filter6,-4.348248432483693,-1.8884203001721325,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0020740032196044,Filter6,-6.178274616811301,-2.6831905737640755,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.153519868850708,Filter6,-1.8739252815645322,-0.8138354092824738,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.1389548778533935,Filter6,-1.973606018311604,-0.8571262032037777,9.615805480084347,4.176091259055681
20000,AnnSql In-Memory,0.0055129528045654,Filter1,-5.200654900164834,-2.258615725424695,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0067055225372314,Filter1,-5.004823832812082,-2.1735673734881704,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.0205507278442382,Filter1,-3.884858920455999,-1.6871727921266642,9.903487552536127,4.301029995663981
20000,AnnData Backed,2.020450592041016,Filter1,0.7033205519045732,0.3054482347013058,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0067121982574462,Filter2,-5.003828772493303,-2.1731352242825634,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0030703544616699,Filter2,-5.785962264220675,-2.512811483851484,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1266393661499023,Filter2,-2.066411868555337,-0.8974312718529707,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.7682511806488037,Filter2,-0.2636385411698554,-0.11449676364709148,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0103440284729003,Filter3,-4.571345884915798,-1.985310292690069,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0045893192291259,Filter3,-5.384023582004178,-2.3382517321013947,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1286737918853759,Filter3,-2.0504748223712035,-0.8905099006373642,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.6054282188415527,Filter3,-0.5018192715852913,-0.2179373405622013,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0078358650207519,Filter4,-4.849044004577569,-2.1059130536940844,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0071568489074707,Filter4,-4.939685491602537,-2.1452781513405337,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1306638717651367,Filter4,-2.0351271176410695,-0.8838444771631864,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.7296111583709717,Filter4,-0.3152435465191022,-0.13690853270885714,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0103685855865478,Filter5,-4.568974660783155,-1.9842804831339063,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0052716732025146,Filter5,-5.24540747108665,-2.2780515200270233,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1339969635009765,Filter5,-2.009938139728451,-0.8729050430509535,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.6758410930633545,Filter5,-0.3917973000052302,-0.17015540541686439,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0129964351654052,Filter6,-4.3430801771709975,-1.8861757554087615,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0020034313201904,Filter6,-6.212893908390593,-2.698225541064362,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1333792209625244,Filter6,-2.0145589225318434,-0.8749118235245401,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.1754789352416992,Filter6,-1.740236270392872,-0.7557750094395196,9.903487552536127,4.301029995663981
25000,AnnSql In-Memory,0.0055928230285644,Filter1,-5.186271105237356,-2.252368922658863,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0036056041717529,Filter1,-5.625265929568064,-2.4430219524497767,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.0244669914245605,Filter1,-3.71043035863447,-1.611419430241254,10.126631103850338,4.3979400086720375
25000,AnnData Backed,2.0688393115997314,Filter1,0.7269877309816248,0.31572675997668537,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0103471279144287,Filter2,-4.571046293970415,-1.9851801819956607,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0041091442108154,Filter2,-5.494540493367838,-2.386248616863623,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1480715274810791,Filter2,-1.9100598281757768,-0.8295284434818132,10.126631103850338,4.3979400086720375
25000,AnnData Backed,1.062546730041504,Filter2,0.06066860206482263,0.026348039101536696,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0160517692565917,Filter3,-4.131936201425882,-1.7944770918555437,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0057647228240966,Filter3,-5.1559982054982,-2.2392215693509367,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1556396484375,Filter3,-1.8602118896867625,-0.8078797588617815,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.7965569496154785,Filter3,-0.22745665235691567,-0.09878316899079476,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0164160728454589,Filter4,-4.109494372536585,-1.7847307294051054,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0096700191497802,Filter4,-4.638724989190022,-2.014572665871948,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1570231914520263,Filter4,-1.851361768287856,-0.8040361999740626,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.9286539554595948,Filter4,-0.0740191009925476,-0.032146087116502936,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0140731334686279,Filter5,-4.263487726991653,-1.8516091934947128,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0091433525085449,Filter5,-4.694728165523397,-2.0388945363225877,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1610052585601806,Filter5,-1.8263182526665853,-0.7931599393322868,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.9102005958557128,Filter5,-0.0940902687571897,-0.040862884522041426,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0199785232543945,Filter6,-3.9130974196847625,-1.6994366165189456,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0046243667602539,Filter6,-5.376415834093555,-2.3349477291641003,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.158581256866455,Filter6,-1.8414881554128608,-0.7997481443860033,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.236783742904663,Filter6,-1.4406080316032575,-0.6256481187108002,10.126631103850338,4.3979400086720375
30000,AnnSql In-Memory,0.0068011283874511,Filter1,-4.99066674123544,-2.1674190267366353,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0060973167419433,Filter1,-5.099906482947693,-2.2148612437668036,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.0205469131469726,Filter1,-3.8850445611489706,-1.6872534148552385,10.308952660644293,4.477121254719663
30000,AnnData Backed,3.1604673862457275,Filter1,1.1507199237014403,0.49975131307966647,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0070149898529052,Filter2,-4.959706011914119,-2.1539729528366856,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0074787139892578,Filter2,-4.895694428346631,-2.1261730753154366,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1406393051147461,Filter2,-1.9615567859366994,-0.8518932880721867,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.4912142753601074,Filter2,0.3995907379721097,0.17354005252093543,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0084743499755859,Filter3,-4.770711327703057,-2.0718936043747735,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0083186626434326,Filter3,-4.789253777041117,-2.0799464878032636,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1464123725891113,Filter3,-1.9213281688051769,-0.8344222216373678,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.020840406417847,Filter3,0.02062621591458213,0.008957851754248052,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0094170570373535,Filter4,-4.665232655622867,-2.0260847991318647,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0086185932159423,Filter4,-4.7538334076318,-2.0645636168218227,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1588845252990722,Filter4,-1.8395775965942152,-0.7989183992337139,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.132532835006714,Filter4,0.12445657133816401,0.05405080216876304,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0118296146392822,Filter5,-4.437149176392896,-1.9270294026889934,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0076243877410888,Filter5,-4.876403255963227,-2.11779502559988,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1491827964782714,Filter5,-1.9025829029660408,-0.8262812561216215,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.078047275543213,Filter5,0.07515132638904283,0.032637806358471536,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0196807384490966,Filter6,-3.928114865242044,-1.7059586102567552,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0027933120727539,Filter6,-5.880527264371175,-2.5538805415980264,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1530361175537109,Filter6,-1.8770813230055008,-0.8152060606649445,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.2842872142791748,Filter6,-1.2577702339739258,-0.5462426721170379,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,0.0112333297729492,Filter1,-4.488870047240123,-1.949491491497175,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0047733783721923,Filter1,-5.344700970647114,-2.3211741389749956,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.0205616950988769,Filter1,-3.884325395350265,-1.686941085117287,10.46310334047155,4.544068044350276
35000,AnnData Backed,4.4800684452056885,Filter1,1.4996383242578855,0.6512846490758392,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0066404342651367,Filter2,-5.014577916256362,-2.177803518104045,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0054006576538085,Filter2,-5.221234545085118,-2.267553351653102,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1432394981384277,Filter2,-1.9432372374992903,-0.8439372092748606,10.46310334047155,4.544068044350276
35000,AnnData Backed,2.0139269828796387,Filter2,0.7000865388624068,0.30404372068268976,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0125238895416259,Filter3,-4.380117295292907,-1.9022607714347055,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0084483623504638,Filter3,-4.773782661074448,-2.0732274675100544,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1437444686889648,Filter3,-1.939718078730463,-0.8424088580406175,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.2527999877929688,Filter3,0.22538103651060268,0.09788174048219007,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0145668983459472,Filter4,-4.229003560919081,-1.8366329104563592,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.01241135597229,Filter4,-4.389143421247041,-1.9061807681295497,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1645488739013672,Filter4,-1.8045476471205064,-0.7837050854759324,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.358168125152588,Filter4,0.3061368249731801,0.13295353379323374,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0161006450653076,Filter5,-4.1288959416261735,-1.793156723800978,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0181984901428222,Filter5,-4.006416647526285,-1.7399646422259907,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1614661216735839,Filter5,-1.823459931243827,-0.7919185861108772,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.2157962322235107,Filter5,0.19539919731757516,0.08486079316334758,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0197954177856445,Filter6,-3.922304793031987,-1.7034353279564682,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0057144165039062,Filter6,-5.16476308600186,-2.2430281085882178,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1652469635009765,Filter6,-1.8003141756023653,-0.7818665121563092,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.3356919288635254,Filter6,-1.091561417991388,-0.4740591004921488,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,0.0069308280944824,Filter1,-4.971775978765878,-2.15921487283716,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.009678840637207,Filter1,-4.637813153750091,-2.0141766607719824,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.0237729549407959,Filter1,-3.7392066914619044,-1.6239168327976203,10.596634733096073,4.6020599913279625
40000,AnnData Backed,6.080788612365723,Filter1,1.8051343935481865,0.7839599062117504,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0069789886474609,Filter2,-4.964851265619759,-2.1562075081290377,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0052659511566162,Filter2,-5.24649349318533,-2.278523173431705,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1431732177734375,Filter2,-1.9437000686690753,-0.844138214297951,10.596634733096073,4.6020599913279625
40000,AnnData Backed,2.6425204277038574,Filter2,0.9717331691784904,0.42201835325657744,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0086410045623779,Filter3,-4.751236434131127,-2.0634357655608313,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0145220756530761,Filter3,-4.232085328488272,-1.8379713051061672,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.13920259475708,Filter3,-1.9718248907592852,-0.85635266933624,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.5066277980804443,Filter3,0.4098739071090445,0.17800597613358404,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0095927715301513,Filter4,-4.646745429738571,-2.018055898944616,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0213153362274169,Filter4,-3.848328454673241,-1.671307812415857,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.2049274444580078,Filter4,-1.5850992919646798,-0.688399875769012,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.4983372688293457,Filter4,0.40435600583445763,0.17560958205834404,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0088052749633789,Filter5,-4.732404309426279,-2.055257077719002,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.008359670639038,Filter5,-4.784336249905877,-2.0778108329038196,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1618638038635254,Filter5,-1.821000014242217,-0.7908502577311378,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.4508883953094482,Filter5,0.3721760552370965,0.16163400708599085,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0181198120117187,Filter6,-4.010749353050332,-1.741846312326796,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0053184032440185,Filter6,-5.2365821627820255,-2.2742187373292295,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1645722389221191,Filter6,-1.8044056627878047,-0.7836434224637233,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.3628268241882324,Filter6,-1.0138296269025748,-0.44030061255382086,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,0.0118262767791748,Filter1,-4.437431377563886,-1.927151961100341,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0084419250488281,Filter1,-4.774544910027969,-2.073558508024405,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.0361871719360351,Filter1,-3.3190505893608946,-1.4414453561171723,10.714417768752456,4.653212513775344
45000,AnnData Backed,8.417759656906128,Filter1,2.1303437188486205,0.9251965216532084,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0122599601745605,Filter2,-4.401416596883875,-1.9115109405840562,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0085961818695068,Filter2,-4.7564371429679415,-2.065694404710645,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1646568775177002,Filter2,-1.8038915005025187,-0.7834201246204209,10.714417768752456,4.653212513775344
45000,AnnData Backed,3.9842779636383057,Filter2,1.382356107278074,0.600349629416127,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0088248252868652,Filter3,-4.7301864738811075,-2.054293883979965,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0158889293670654,Filter3,-4.142132678484152,-1.7989053655768035,10.714417768752456,4.653212513775344
