size,type,runtime,filter,runtime_log,runtime_log10,size_log,size_log10
30000,AnnData Not-Backed,0.0016293525695800781,Filter1,-6.41957253964356,-2.7879849301448423,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.016759157180786133,Filter1,-4.088810472735254,-1.7757478258571475,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.8940579891204834,Filter1,-0.11198464112423956,-0.048634311698173206,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.006716489791870117,Filter2,-5.003189613320901,-2.1728576409809315,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0022149085998535156,Filter2,-6.112544140510913,-2.6546441906139444,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.11862325668334961,Filter2,-2.1318027181908055,-0.9258301570166197,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.063495397567749,Filter2,0.06156102802091006,0.026735614769772702,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.007808685302734375,Filter3,-4.852518664417726,-2.107422079289156,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0022656917572021484,Filter3,-6.089875155107482,-2.644799175342889,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1219024658203125,Filter3,-2.104534014477083,-0.9139875094650954,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.6151986122131348,Filter3,-0.48581011662365237,-0.21098465290242746,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.006750822067260742,Filter4,-4.998090993770892,-2.1706433386450383,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.002801656723022461,Filter4,-5.877544349984856,-2.552585078340058,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.11380434036254883,Filter4,-2.1732746177487847,-0.9438411741486962,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.7829017639160156,Filter4,-0.2447480520167568,-0.10629272844744753,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.007059335708618164,Filter5,-4.953404324167657,-2.1512361646217197,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0023758411407470703,Filter5,-6.042403739671902,-2.62418260157108,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.11661124229431152,Filter5,-2.1489095920951726,-0.9332595779559012,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.7875056266784668,Filter5,-0.23888476331934497,-0.10374633452035585,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.010993719100952148,Filter6,-4.510431160083638,-1.9588553638288069,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0020101070404052734,Filter6,-6.2095673043961215,-2.6967808153060853,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.13110828399658203,Filter6,-2.031731701829059,-0.8823698668122633,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.21321845054626465,Filter6,-1.5454380494111506,-0.6711752169825878,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,0.007184743881225586,Filter1,-4.9357954064016525,-2.143588708803656,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0017473697662353516,Filter1,-6.3496436123929465,-2.757615182914487,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.019077301025390625,Filter1,-3.959256078660112,-1.7194830674039938,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8948419094085693,Filter1,-0.11110821384185268,-0.04825368416564312,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006543397903442383,Filter2,-5.029298691334807,-2.1841966694899524,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.002341032028198242,Filter2,-6.057163409149506,-2.6305926445799197,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11925244331359863,Filter2,-2.1265126604206595,-0.9235327141180961,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.1334173679351807,Filter2,0.1252372883832663,0.05438986327337878,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006803035736083984,Filter3,-4.990386334644037,-2.1672972477013,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0023283958435058594,Filter3,-6.062575727697191,-2.6329431846594815,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11571431159973145,Filter3,-2.1566309566696082,-0.9366129239833417,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.6624636650085449,Filter3,-0.41178956789593746,-0.1788379370425301,10.46310334047155,4.544068044350276
