size,method,runtime,filter,gene_id,runtime_log,runtime_log10,size_log,size_log10
75000,AnnSql On-Disk,0.1489002704620361,Filter1,3468,-1.9044785228933123,-0.8271045133958214,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.632847785949707,Filter1,3468,-0.45752535028862074,-0.19870073496120036,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.016845703125,Filter2,3468,-4.083659662122084,-1.773510857230519,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0077414512634277,Filter2,3468,-4.8611661072219094,-2.1111776159815867,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1618933677673339,Filter2,3468,-1.8208173841324853,-0.790770942482252,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.3226971626281738,Filter2,3468,0.2796729569112319,0.12146042192411392,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0168850421905517,Filter3,3468,-4.081327126447597,-1.7724978498582469,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.025740623474121,Filter3,3468,-3.659684855113681,-1.5893809380807735,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2989368438720703,Filter3,3468,-1.2075229524106148,-0.5244205550034531,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.8404693603515625,Filter3,3468,0.6100206262392879,0.26492859182288875,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0123376846313476,Filter4,3468,-4.395096909281008,-1.908766335130779,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0142741203308105,Filter4,3468,-4.249307148399402,-1.845450646461903,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1562960147857666,Filter4,3468,-1.8560035390917515,-0.806052095420454,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.443150520324707,Filter4,3468,0.8932884032817026,0.3879502242934101,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0179817676544189,Filter5,3468,-4.01839694251188,-1.7451676182298084,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0147709846496582,Filter5,3468,-4.215090519145783,-1.830590553187727,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1619238853454589,Filter5,3468,-1.8206288977073675,-0.7906890838679096,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3726508617401123,Filter5,3468,0.8640078371474011,0.37523383599427973,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.035489797592163,Filter6,3468,-3.338510015575752,-1.4498964775432883,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0065021514892578,Filter6,3468,-5.035622158501059,-2.1869429163867524,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1857404708862304,Filter6,3468,-1.683404897447274,-0.7310934577702606,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6453490257263184,Filter6,3468,-0.43796398338470427,-0.19020534125634453,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0186009407043457,Filter1,705,-3.9845431240394222,-1.7304650916758653,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0052759647369384,Filter1,705,-5.244593727822945,-2.27769811581791,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2706482410430908,Filter1,705,-1.3069353047697245,-0.5675947910660359,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.7195901870727539,Filter1,705,-0.3290734136402704,-0.1429147676850357,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0169868469238281,Filter2,705,-4.075315944757315,-1.769887226820439,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0080595016479492,Filter2,705,-4.820903554654426,-2.093691811574189,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1679723262786865,Filter2,705,-1.783956037679082,-0.7747622631220149,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.3196828365325928,Filter2,705,0.2773914323734355,0.12046956840702208,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0153558254241943,Filter3,705,-4.176260370481125,-1.8137268338911825,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0103192329406738,Filter3,705,-4.573745849145231,-1.986352583911677,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1510260105133056,Filter3,705,-1.8903032019464072,-0.820948249729373,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.9358391761779783,Filter3,705,0.6605409152478658,0.28686927456347167,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0141613483428955,Filter4,705,-4.2572389732939895,-1.8488953942450448,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0157306194305419,Filter4,705,-4.152146183758997,-1.8032541756621778,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1654157638549804,Filter4,705,-1.7992931934673853,-0.7814231052489655,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.7489264011383057,Filter4,705,1.0112104358666512,0.4391631123398687,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.01784348487854,Filter5,705,-4.0261168301814525,-1.7485203228456165,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0120227336883544,Filter5,705,-4.4209559474173,-1.9199967727006964,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.144301176071167,Filter5,705,-1.935852663054187,-0.8407301293421484,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3709230422973637,Filter5,705,0.8632793486473316,0.3749174574585695,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0307526588439941,Filter6,705,-3.4817788219962673,-1.5121173296005834,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0058302879333496,Filter6,705,-5.144688891614663,-2.234309996737205,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1793792247772216,Filter6,705,-1.7182531399806151,-0.7462278572065169,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.643864631652832,Filter6,705,-0.4402667742695966,-0.19120543063063036,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0168793201446533,Filter1,2599,-4.081666066416099,-1.7726450496162633,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0041644573211669,Filter1,2599,-5.481169306890426,-2.3804415843599833,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1636791229248047,Filter1,2599,-1.809847335268222,-0.7860067107942934,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.8695826530456543,Filter1,2599,-0.13974189157367492,-0.06068913240116954,11.225243392518447,4.8750612633917
