size,method,memory,filter_type,gene_id,memory_log,memory_log10,size_log,size_log10
1000,Seurat,124.23,Filter2,9893,4.82213468622559,2.09422648522204,6.90775527898214,3
1000,Seurat,115.09,Filter3,9893,4.7457144309804,2.06103759006342,6.90775527898214,3
1000,Seurat,115.19,Filter4,9893,4.74658293893842,2.06141477827707,6.90775527898214,3
1000,Seurat,115.18,Filter5,9893,4.74649612207853,2.06137707419389,6.90775527898214,3
1000,Seurat,115.21,Filter6,9893,4.74675655004996,2.06149017662482,6.90775527898214,3
1000,Seurat,114.89,Filter1,537,4.74397514886527,2.06028222943835,6.90775527898214,3
1000,Seurat,114.99,Filter2,537,4.74484516806057,2.06066007397401,6.90775527898214,3
1000,Seurat,115.09,Filter3,537,4.7457144309804,2.06103759006342,6.90775527898214,3
1000,Seurat,115.19,Filter4,537,4.74658293893842,2.06141477827707,6.90775527898214,3
1000,Seurat,115.18,Filter5,537,4.74649612207853,2.06137707419389,6.90775527898214,3
1000,Seurat,115.21,Filter6,537,4.74675655004996,2.06149017662482,6.90775527898214,3
1000,Seurat,122.52,Filter1,6216,4.80827428196457,2.08820698813454,6.90775527898214,3
1000,Seurat,121.81,Filter2,6216,4.80246245371187,2.08568294319462,6.90775527898214,3
1000,Seurat,115.09,Filter3,6216,4.7457144309804,2.06103759006342,6.90775527898214,3
1000,Seurat,115.19,Filter4,6216,4.74658293893842,2.06141477827707,6.90775527898214,3
1000,Seurat,115.18,Filter5,6216,4.74649612207853,2.06137707419389,6.90775527898214,3
1000,Seurat,115.21,Filter6,6216,4.74675655004996,2.06149017662482,6.90775527898214,3
1000,Seurat,119.33,Filter1,6921,4.78189276438156,2.076749640624,6.90775527898214,3
1000,Seurat,119.31,Filter2,6921,4.78172514788771,2.07667684570564,6.90775527898214,3
1000,Seurat,115.09,Filter3,6921,4.7457144309804,2.06103759006342,6.90775527898214,3
1000,Seurat,115.19,Filter4,6921,4.74658293893842,2.06141477827707,6.90775527898214,3
1000,Seurat,115.18,Filter5,6921,4.74649612207853,2.06137707419389,6.90775527898214,3
1000,Seurat,115.21,Filter6,6921,4.74675655004996,2.06149017662482,6.90775527898214,3
1000,Seurat,182.92,Filter1,6036,5.20904889878985,2.26226119270864,6.90775527898214,3
1000,Seurat,173.1,Filter2,6036,5.15386946218216,2.23829706787539,6.90775527898214,3
1000,Seurat,115.09,Filter3,6036,4.7457144309804,2.06103759006342,6.90775527898214,3
1000,Seurat,115.19,Filter4,6036,4.74658293893842,2.06141477827707,6.90775527898214,3
1000,Seurat,115.18,Filter5,6036,4.74649612207853,2.06137707419389,6.90775527898214,3
1000,Seurat,115.21,Filter6,6036,4.74675655004996,2.06149017662482,6.90775527898214,3
5000,Seurat,578.05,Filter1,2732,6.35966037012133,2.76196540552249,8.51719319141624,3.69897000433602
5000,Seurat,578.24,Filter2,2732,6.35998900740386,2.76210813088084,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,2732,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,2732,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,2732,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,2732,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,572.93,Filter1,9845,6.35076354520324,2.7581015635541,8.51719319141624,3.69897000433602
5000,Seurat,573.12,Filter2,9845,6.35109511887235,2.75824556416894,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,9845,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,9845,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,9845,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,9845,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,598.51,Filter1,3264,6.3944432332962,2.77707141106413,8.51719319141624,3.69897000433602
5000,Seurat,598.35,Filter2,3264,6.39417586701953,2.77695529536552,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,3264,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,3264,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,3264,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,3264,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,579.92,Filter1,4859,6.36289016299262,2.76336808674418,8.51719319141624,3.69897000433602
5000,Seurat,580.11,Filter2,4859,6.36321774073061,2.76351035194818,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,4859,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,4859,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,4859,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,4859,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,579.34,Filter1,9225,6.36188952457088,2.76293351499924,8.51719319141624,3.69897000433602
5000,Seurat,579.53,Filter2,9225,6.36221743020603,2.76307592260717,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,9225,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,9225,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,9225,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,9225,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,579,Filter1,7891,6.361302477573,2.76267856372744,8.51719319141624,3.69897000433602
5000,Seurat,579.19,Filter2,7891,6.36163057572909,2.76282105494615,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,7891,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,7891,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,7891,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,7891,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,612.31,Filter1,4373,6.41723869021401,2.786971352216,8.51719319141624,3.69897000433602
5000,Seurat,610.9,Filter2,4373,6.41493327965572,2.78597012513201,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,4373,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,4373,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,4373,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,4373,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,637.97,Filter1,5874,6.45829126029565,2.8048002568704,8.51719319141624,3.69897000433602
5000,Seurat,636.63,Filter2,5874,6.45618863909107,2.80388710008372,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,5874,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,5874,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,5874,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,5874,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,593.57,Filter1,6744,6.38615515149247,2.7734719428712,8.51719319141624,3.69897000433602
5000,Seurat,593.17,Filter2,6744,6.3854810358224,2.77317917815553,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,6744,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,6744,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,6744,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,6744,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,578.54,Filter1,3468,6.36050768858218,2.76233339125445,8.51719319141624,3.69897000433602
5000,Seurat,578.24,Filter2,3468,6.35998900740386,2.76210813088084,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,3468,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,3468,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,3468,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,3468,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,594.48,Filter1,705,6.38768707384921,2.77413724829744,8.51719319141624,3.69897000433602
5000,Seurat,594.33,Filter2,705,6.38743472065434,2.77402765269742,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,705,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,705,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,705,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,705,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,572.93,Filter1,2599,6.35076354520324,2.7581015635541,8.51719319141624,3.69897000433602
5000,Seurat,573.12,Filter2,2599,6.35109511887235,2.75824556416894,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,2599,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,2599,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,2599,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,2599,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,630.93,Filter1,2222,6.4471949213637,2.79998117810292,8.51719319141624,3.69897000433602
5000,Seurat,630.08,Filter2,2222,6.44584679545076,2.79939569445802,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,2222,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,2222,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,2222,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,2222,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,606.66,Filter1,7768,6.40796850233136,2.78294536077236,8.51719319141624,3.69897000433602
5000,Seurat,605.59,Filter2,7768,6.40620318943737,2.78217869512366,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,7768,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,7768,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,7768,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,7768,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,583.15,Filter1,2897,6.36844444313706,2.76578027996185,8.51719319141624,3.69897000433602
5000,Seurat,583.34,Filter2,2897,6.36877020675557,2.76592175730378,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,2897,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,2897,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,2897,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,2897,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,590.91,Filter1,9893,6.38166372154571,2.77152133962947,8.51719319141624,3.69897000433602
5000,Seurat,590.87,Filter2,9893,6.38159602705094,2.77149194028394,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,9893,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,9893,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,9893,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,9893,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,580.96,Filter1,537,6.36468190766603,2.76414623156882,8.51719319141624,3.69897000433602
5000,Seurat,581.15,Filter2,537,6.36500889908972,2.76428824213976,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,537,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,537,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,537,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,537,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,727.67,Filter1,6216,6.58984764872338,2.86193447042368,8.51719319141624,3.69897000433602
5000,Seurat,723.72,Filter2,6216,6.5844045772509,2.85957057451858,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,6216,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,6216,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,6216,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,6216,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,584.18,Filter1,6921,6.37020915451654,2.76654668437611,8.51719319141624,3.69897000433602
5000,Seurat,584.03,Filter2,6921,6.36995235137185,2.76643515618744,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,6921,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,6921,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,6921,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,6921,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
5000,Seurat,604.71,Filter1,6036,6.40474900426828,2.78154715052906,8.51719319141624,3.69897000433602
5000,Seurat,603.98,Filter2,6036,6.4035410848038,2.78102255777105,8.51719319141624,3.69897000433602
5000,Seurat,573.31,Filter3,6036,6.3514265826368,2.75838951705279,8.51719319141624,3.69897000433602
5000,Seurat,573.5,Filter4,6036,6.35175793656943,2.75853342223729,8.51719319141624,3.69897000433602
5000,Seurat,573.47,Filter5,6036,6.3517056248263,2.75851070353591,8.51719319141624,3.69897000433602
5000,Seurat,574.69,Filter6,6036,6.3538307649795,2.75943364017771,8.51719319141624,3.69897000433602
10000,Seurat,1164.71,Filter1,2732,7.0602274079737,3.06621780426507,9.21034037197618,4
10000,Seurat,1162.94,Filter2,2732,7.05870656047415,3.0655573085882,9.21034037197618,4
10000,Seurat,1153.7,Filter3,2732,7.05072944793324,3.06209289263017,9.21034037197618,4
10000,Seurat,1153.02,Filter4,2732,7.05013986617239,3.0618368405248,9.21034037197618,4
10000,Seurat,1146.32,Filter5,2732,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,2732,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1249.23,Filter1,9845,7.1302826404904,3.09664240517553,9.21034037197618,4
10000,Seurat,1228.4,Filter2,9845,7.11346778856667,3.08933980777103,9.21034037197618,4
10000,Seurat,1154.95,Filter3,9845,7.05181233197556,3.06256318319429,9.21034037197618,4
10000,Seurat,1154.34,Filter4,9845,7.05128403105694,3.06233374502055,9.21034037197618,4
10000,Seurat,1146.32,Filter5,9845,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,9845,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1168.75,Filter1,3264,7.0636900806029,3.06772162388057,9.21034037197618,4
10000,Seurat,1164.55,Filter2,3264,7.06009002528542,3.06615813972165,9.21034037197618,4
10000,Seurat,1152.72,Filter3,3264,7.04987964602468,3.06172382835057,9.21034037197618,4
10000,Seurat,1146.39,Filter4,3264,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,3264,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,3264,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1391.48,Filter1,4859,7.23812320788385,3.14347696851982,9.21034037197618,4
10000,Seurat,1340.04,Filter2,4859,7.2004547432457,3.1271177621857,9.21034037197618,4
10000,Seurat,1156.34,Filter3,4859,7.05301512363527,3.06308554897498,9.21034037197618,4
10000,Seurat,1155.37,Filter4,4859,7.05217591797631,3.06272108658811,9.21034037197618,4
10000,Seurat,1146.32,Filter5,4859,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,4859,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1158.27,Filter1,9225,7.05468279157699,3.06380980795971,9.21034037197618,4
10000,Seurat,1157.19,Filter2,9225,7.05374993151608,3.06340467198287,9.21034037197618,4
10000,Seurat,1146.09,Filter3,9225,7.04411142822246,3.05921872318865,9.21034037197618,4
10000,Seurat,1146.39,Filter4,9225,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,9225,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,9225,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1152.97,Filter1,7891,7.0500965008499,3.06181800720453,9.21034037197618,4
10000,Seurat,1153.28,Filter2,7891,7.05036533553986,3.06193476062693,9.21034037197618,4
10000,Seurat,1146.09,Filter3,7891,7.04411142822246,3.05921872318865,9.21034037197618,4
10000,Seurat,1146.39,Filter4,7891,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,7891,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,7891,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1153.09,Filter1,4373,7.05020057446473,3.06186320580117,9.21034037197618,4
10000,Seurat,1153.28,Filter2,4373,7.05036533553986,3.06193476062693,9.21034037197618,4
10000,Seurat,1146.09,Filter3,4373,7.04411142822246,3.05921872318865,9.21034037197618,4
10000,Seurat,1146.39,Filter4,4373,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,4373,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,4373,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1172.08,Filter1,5874,7.06653522719306,3.06895725534489,9.21034037197618,4
10000,Seurat,1168.02,Filter2,5874,7.06306528652924,3.06745027926206,9.21034037197618,4
10000,Seurat,1153.58,Filter3,5874,7.0506254293485,3.0620477179328,9.21034037197618,4
10000,Seurat,1153.89,Filter4,5874,7.05089412190083,3.0621644096256,9.21034037197618,4
10000,Seurat,1146.32,Filter5,5874,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,5874,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1402.51,Filter1,6744,7.24601876749621,3.14690596649101,9.21034037197618,4
10000,Seurat,1352.1,Filter2,6744,7.20941421836471,3.13100881279064,9.21034037197618,4
10000,Seurat,1156.69,Filter3,6744,7.05331775697999,3.06321698096663,9.21034037197618,4
10000,Seurat,1155.49,Filter4,6744,7.05227977541476,3.06276619130054,9.21034037197618,4
10000,Seurat,1146.32,Filter5,6744,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,6744,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1235.33,Filter1,3468,7.11909341984652,3.09178298839309,9.21034037197618,4
10000,Seurat,1218.06,Filter2,3468,7.1050147081403,3.08566868158678,9.21034037197618,4
10000,Seurat,1154.27,Filter3,3468,7.05122338850577,3.06230740829521,9.21034037197618,4
10000,Seurat,1154,Filter4,3468,7.05098944706805,3.06220580881971,9.21034037197618,4
10000,Seurat,1146.32,Filter5,3468,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,3468,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1156.66,Filter1,705,7.05329182056742,3.06320571692577,9.21034037197618,4
10000,Seurat,1156.38,Filter2,705,7.05304971493902,3.06310057178732,9.21034037197618,4
10000,Seurat,1146.09,Filter3,705,7.04411142822246,3.05921872318865,9.21034037197618,4
10000,Seurat,1146.39,Filter4,705,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,705,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,705,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1195.54,Filter1,2599,7.08635324514249,3.07756411118259,9.21034037197618,4
10000,Seurat,1186.31,Filter2,2599,7.07860292820246,3.07419819130253,9.21034037197618,4
10000,Seurat,1153.81,Filter3,2599,7.05082478879858,3.06213429864188,9.21034037197618,4
10000,Seurat,1153.89,Filter4,2599,7.05089412190083,3.0621644096256,9.21034037197618,4
10000,Seurat,1146.32,Filter5,2599,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,2599,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1487.87,Filter1,2222,7.30510084598504,3.17256498715808,9.21034037197618,4
10000,Seurat,1421.88,Filter2,2222,7.25973521861665,3.15286294552391,9.21034037197618,4
10000,Seurat,1157.27,Filter3,2222,7.05381906211244,3.0634346950194,9.21034037197618,4
10000,Seurat,1155.96,Filter4,2222,7.05268644655753,3.06294280633379,9.21034037197618,4
10000,Seurat,1146.32,Filter5,2222,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,2222,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1179.55,Filter1,7768,7.07288828879284,3.07171635494086,9.21034037197618,4
10000,Seurat,1173.42,Filter2,7768,7.06767784083261,3.06945348614349,9.21034037197618,4
10000,Seurat,1154.04,Filter3,7768,7.05102410851239,3.06222086209373,9.21034037197618,4
10000,Seurat,1154.12,Filter4,7768,7.05109342779704,3.06225096707654,9.21034037197618,4
10000,Seurat,1146.32,Filter5,7768,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,7768,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1164.71,Filter1,2897,7.0602274079737,3.06621780426507,9.21034037197618,4
10000,Seurat,1162.94,Filter2,2897,7.05870656047415,3.0655573085882,9.21034037197618,4
10000,Seurat,1153.58,Filter3,2897,7.0506254293485,3.0620477179328,9.21034037197618,4
10000,Seurat,1153.02,Filter4,2897,7.05013986617239,3.0618368405248,9.21034037197618,4
10000,Seurat,1146.32,Filter5,2897,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,2897,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1219.93,Filter1,9893,7.106548759032,3.086334911424,9.21034037197618,4
10000,Seurat,1205.95,Filter2,9893,7.09502291705785,3.08132930185534,9.21034037197618,4
10000,Seurat,1154.61,Filter3,9893,7.05151790359747,3.06243531457437,9.21034037197618,4
10000,Seurat,1154.23,Filter4,9893,7.05118873396819,3.06229235802076,9.21034037197618,4
10000,Seurat,1146.32,Filter5,9893,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,9893,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1204.04,Filter1,537,7.09343784790827,3.08064091507024,9.21034037197618,4
10000,Seurat,1191.82,Filter2,537,7.08323682951122,3.07621066907061,9.21034037197618,4
10000,Seurat,1154.04,Filter3,537,7.05102410851239,3.06222086209373,9.21034037197618,4
10000,Seurat,1154,Filter4,537,7.05098944706805,3.06220580881971,9.21034037197618,4
10000,Seurat,1146.32,Filter5,537,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,537,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1204.15,Filter1,6216,7.09352920282634,3.08068059000705,9.21034037197618,4
10000,Seurat,1193.43,Filter2,6216,7.08458679303245,3.07679695077865,9.21034037197618,4
10000,Seurat,1154.04,Filter3,6216,7.05102410851239,3.06222086209373,9.21034037197618,4
10000,Seurat,1154,Filter4,6216,7.05098944706805,3.06220580881971,9.21034037197618,4
10000,Seurat,1146.32,Filter5,6216,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,6216,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1371.9,Filter1,6921,7.22395191933212,3.13732245610034,9.21034037197618,4
10000,Seurat,1331.19,Filter2,6921,7.1938285580195,3.1242400465059,9.21034037197618,4
10000,Seurat,1156.69,Filter3,6921,7.05331775697999,3.06321698096663,9.21034037197618,4
10000,Seurat,1155.73,Filter4,6921,7.05248745793816,3.06285638667443,9.21034037197618,4
10000,Seurat,1146.32,Filter5,6921,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,6921,7.04663857459069,3.06031624891133,9.21034037197618,4
10000,Seurat,1155.5,Filter1,6036,7.05228842971444,3.06276994981513,9.21034037197618,4
10000,Seurat,1155.12,Filter2,6036,7.05195951366296,3.06262710338896,9.21034037197618,4
10000,Seurat,1146.09,Filter3,6036,7.04411142822246,3.05921872318865,9.21034037197618,4
10000,Seurat,1146.39,Filter4,6036,7.04437315351709,3.05933238903988,9.21034037197618,4
10000,Seurat,1146.32,Filter5,6036,7.04431209040835,3.05930586966871,9.21034037197618,4
10000,Seurat,1148.99,Filter6,6036,7.04663857459069,3.06031624891133,9.21034037197618,4
15000,Seurat,1738.41,Filter1,2732,7.46072618134169,3.24015221154782,9.61580548008435,4.17609125905568
15000,Seurat,1738.83,Filter2,2732,7.46096775224392,3.24025712445764,9.61580548008435,4.17609125905568
15000,Seurat,1718.87,Filter3,2732,7.44942237715952,3.23524303176699,9.61580548008435,4.17609125905568
15000,Seurat,1719.29,Filter4,2732,7.44966669388829,3.23534913717413,9.61580548008435,4.17609125905568
15000,Seurat,1719.17,Filter5,2732,7.44959689519931,3.23531882398866,9.61580548008435,4.17609125905568
15000,Seurat,1722.86,Filter6,2732,7.45174097959928,3.2362499880123,9.61580548008435,4.17609125905568
15000,Seurat,2021.93,Filter1,9845,7.61180777979224,3.30576611607201,9.61580548008435,4.17609125905568
15000,Seurat,2021.32,Filter2,9845,7.61150604232627,3.30563507315556,9.61580548008435,4.17609125905568
15000,Seurat,1718.87,Filter3,9845,7.44942237715952,3.23524303176699,9.61580548008435,4.17609125905568
15000,Seurat,1719.29,Filter4,9845,7.44966669388829,3.23534913717413,9.61580548008435,4.17609125905568
15000,Seurat,1719.17,Filter5,9845,7.44959689519931,3.23531882398866,9.61580548008435,4.17609125905568
15000,Seurat,1722.86,Filter6,9845,7.45174097959928,3.2362499880123,9.61580548008435,4.17609125905568
15000,Seurat,1760.16,Filter1,3264,7.47315999299113,3.24555214733619,9.61580548008435,4.17609125905568
15000,Seurat,1760.35,Filter2,3264,7.47326793189781,3.24559902460775,9.61580548008435,4.17609125905568
