size,method,runtime,filter_type,runtime_log,runtime_log10,size_log,size_log10
1000,AnnSql In-Memory,0.0066308975219726,Filter1,-5.016015111099897,-2.1784276838940118,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0023517608642578,Filter1,-6.052590927474622,-2.6286068410199133,6.907755278982137,3.0
1000,AnnSql On-Disk,0.0290558338165283,Filter1,-3.538535995999754,-1.5367666570787204,6.907755278982137,3.0
1000,AnnData Backed,0.0324773788452148,Filter1,-3.4272114675234886,-1.4884190286609968,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0242516994476318,Filter2,-3.719268583739442,-1.615257822634162,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0018901824951171,Filter2,-6.27108189630902,-2.7234962631303876,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1704628467559814,Filter2,-1.769237913593426,-0.7683702630476471,6.907755278982137,3.0
1000,AnnData Backed,0.0444393157958984,Filter2,-3.1136307104611287,-1.3522326362377697,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0221362113952636,Filter3,-3.8105404867028696,-1.6548967064439877,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0030670166015625,Filter3,-5.787049980900049,-2.51328387320321,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1682362556457519,Filter3,-1.7823860038639405,-0.7740804060996975,6.907755278982137,3.0
1000,AnnData Backed,0.0506765842437744,Filter3,-2.982291324305426,-1.2951926655737878,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0280990600585937,Filter4,-3.572019153074007,-1.5513082074327682,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0022850036621093,Filter4,-6.081387651963599,-2.6411130995623644,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1758747100830078,Filter4,-1.7379834119753375,-0.754796605460275,6.907755278982137,3.0
1000,AnnData Backed,0.0715680122375488,Filter4,-2.6371070612997523,-1.1452810449105828,6.907755278982137,3.0
1000,AnnSql In-Memory,0.028235912322998,Filter5,-3.567160624603258,-1.549198175327752,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0042767524719238,Filter5,-5.454561325640855,-2.3688858849287096,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1929962635040283,Filter5,-1.6450844503474154,-0.7144510990507266,6.907755278982137,3.0
1000,AnnData Backed,0.0612211227416992,Filter5,-2.7932630061737225,-1.2130987100857364,6.907755278982137,3.0
1000,AnnSql In-Memory,0.0236592292785644,Filter6,-3.7440019958329507,-1.6259994070250121,6.907755278982137,3.0
1000,AnnData Not-Backed,0.0030148029327392,Filter6,-5.804220813214751,-2.520741070927171,6.907755278982137,3.0
1000,AnnSql On-Disk,0.1953077316284179,Filter6,-1.6331788534119447,-0.7092805639978874,6.907755278982137,3.0
1000,AnnData Backed,0.0226128101348876,Filter6,-3.7892387131579777,-1.6456454637386886,6.907755278982137,3.0
